hotel_id,city,province,name,address,postalcode
358,Chicago,IL,Best Western Plus Hawthorne Terrace Hotel,3434 N Broadway Ave,60657
359,Chicago,IL,Central Loop Hotel,111 W Adams St,60603
360,Chicago,IL,Clarion Inn & Suites,7353 S Cicero Ave,60629
361,Chicago,IL,Freehand Chicago,19 E Ohio St,60611-2707
362,Chicago,IL,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E Wacker Pl,60601
363,Chicago,IL,Hotel Lincoln,1816 N Clark St,60614
364,Chicago,IL,Kinzie Hotel,20 West Kinzie Street,60654
365,Chicago,IL,Moxy Chicago Downtown,530 N LaSalle Dr,60654
366,Chicago,IL,Quality Inn Midway Airport,7353 S Cicero Ave,60629-5816
367,Chicago,IL,River Hotel,75 E Wacker Dr,60601-3756
368,Chicago,IL,Rodeway Inn,5952 N Lincoln Ave,60659-3739
369,Chicago,IL,The Villa Toscana,3447 N Halsted St,60657-2414
370,Chicago,IL,The Westin Chicago River North,320 North Dearborn Street,60654-5010
371,Chicago,IL,Virgin Hotels Chicago,203 N Wabash Ave,60601
372,Chicago,IL,dana hotel and spa,660 North State Street,60654
373,Chillicothe,OH,Best Western Adena Inn,1250 N Bridge St,45601
374,Chimney Rock,NC,Carter Lodge,273 Main St,28720
375,Chimney Rock,NC,Esmeralda Inn,910 Main St,28720
376,Chincoteague Island,VA,Comfort Suites,4195 Main St,23336
377,Chincoteague Island,VA,Days Inn Chincoteague Island,7020 Maddox Blvd,23336
378,Cincinnati,OH,Hampton Inn Suites Cincinnati/Uptown-University Area,3024 Vine St,45219
379,Cincinnati,OH,Millennium Hotel Cincinnati,150 W 5th St,45202
380,Cincinnati,OH,Springhill Suites Cincinnati Midtown,610 Eden Park Dr,45202
381,Cisco,TX,Executive Inn,301 E Interstate 20,76437
382,Claremont,NH,Rodeway Inn,24 Sullivan St,3743
383,Clarksville,TN,Home2 Suites by Hilton Clarksville/Ft. Campbell,3020 Mr C Dr,37040
384,Clarksville,TN,Mainstay Suites-fort Campbell,115 Fair Brook Pl,37040
385,Clarksville,TN,Westgate Inn & Suites,803 N 2nd St,37040
386,Clear Lake,IA,Americas Best Value Inn Clear Lake,1306 N 25th St,50428
387,Clearfield,PA,Best Western Plus Clearfield,14424 Clearfield Shawville Hwy,16830
388,Clearwater,FL,Comfort Inn & Suites,3910 Ulmerton Rd,33762
389,Clearwater,FL,Orange Motel,1736 Gulf To Bay Blvd,33755
390,Clearwater Beach,FL,Chart House Suites On Clearwater Bay,850 Bayway Blvd,33767
391,Clearwater Beach,FL,Echo Sails Motel,216 Hamden Dr,33767
392,Clearwater Beach,FL,Sea Captain Resort On The Bay,40 Devon Dr,33767
393,Clemson,SC,Courtyard by Marriott Clemson,201 Canoy Ln,29631
394,Clermont,FL,Holiday Inn Express Clermont,1810 S Highway 27,34711
395,Cleveland,OH,Aloft Cleveland Downtown,1111 W 10th St,44113
396,Cleveland,OH,Hilton Cleveland Downtown,100 Lakeside Ave E,44114
397,Cleveland,TN,Mountain View Inn,2400 Executive Park NW,37312
398,Clinton,NC,Comfort Inn,1412 Sunset Ave,28328
399,Clinton,TN,Hampton Inn Knoxville/Clinton I-75,105 Hillvale Rd,37716
400,Clinton,OK,Holiday Inn Express Suites Clinton,2000 Boulevard of Champions,73601
401,Coal Center,PA,Hampton Inn Suites California University-Pittsburgh,200 Technology Dr,15423
402,Coalinga,CA,Laura Lodge,201 S 5th St,93210
403,Cocoa Beach,FL,Sea-Aire Motel,181 N Atlantic Ave,32931
404,Coeur d'Alene,ID,Hampton Inn & Suites Coeur d'Alene,1500 W Riverstone Dr,83814-5760
405,Coeur d'Alene,ID,Japan House Suites,2113 E Sherman Ave,83814
406,Coeur d'Alene,ID,Shilo Inn Suites - Coeur d'Alene,702 W Appleway Ave,83814-9338
407,Coeur d'Alene,ID,SpringHill Suites Coeur d'Alene,2250 W Seltice Way,83814
408,Colchester,VT,Quality Inn Colchester - Burlington,84 S Park Dr,5446
409,Collinsville,IL,Drury Inn St Louis Collinsville,602 N Bluff Rd,62234
410,Colorado Springs,CO,The Academy Hotel Colorado Springs,8110 N Academy Blvd,80920
411,Columbia,SC,Best Western Plus Columbia North East,7525 Two Notch Rd,29223
412,Columbia,TN,Comfort Inn,1544 Bear Creek Pike,38401
413,Columbia,MD,Courtyard Columbia,8910 Stanford Blvd,21045
414,Columbia,MD,Hampton Inn Suites Columbia/South,7045 Minstrel Way,21046
415,Columbia,MD,Sonesta ES Suites Columbia Baltimore,8844 Columbia 100 Pkwy,21045
416,Columbia,TN,Super 8 Columbia,1554 Bear Creek Pike,38401
417,Columbus,OH,Comfort Suites Airport,4270 Sawyer Rd,43219
418,Columbus,OH,Comfort Suites East Broad At 270,70 Chris Perry Ln,43213
419,Columbus,OH,Crowne Plaza Columbus-Downtown,33 E Nationwide Blvd,43215
420,Columbus,OH,Days Inn Columbus Airport,750 Stelzer Rd,43219
421,Columbus,OH,Four Points by Sheraton Columbus Ohio Airport,3030 Plaza Properties Blvd,43219
422,Columbus,MT,Git's Big Sky Motel,740 E Pike Ave,59019
423,Columbus,GA,Hampton Inn Columbus/South-Fort Benning,2870 S Lumpkin Rd,31903
424,Columbus,OH,Hampton Inn Suites Columbus/University Area,3160 Olentangy River Rd,43202
425,Columbus,OH,Holiday Inn Express & Suites Columbus - Polaris Parkway,8670 Orion Pl,43240
426,Columbus,OH,Holiday Inn Express & Suites Columbus Univ Area - Osu,3045 Olentangy River Rd,43202
427,Columbus,GA,Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,3930 Saint Marys Rd,31907
428,Concord,NH,Comfort Inn,71 Hall St,3301
429,Conrad,MT,Northgate Motel,5 N Main St,59425
430,Conroe,TX,Hampton Inn Suites Conroe I45 North,2242 Stoneside Rd,77303
431,Cooksburg,PA,Gateway Lodge,14870 Route 36,16217
432,Cooper Landing,AK,Sunrise Inn,Mile 45 Sterling Hwy,99572
433,Cooperstown,NY,Mohican Motel,90 Chestnut St,13326
434,Copper Harbor,MI,North Port Motel,258 Brockway Ave,49918
435,Coralville,IA,Best Western Cantebury Inn & Suites,704 1st Ave,52241
436,Coralville,IA,Econo Lodge,815 1st Ave,52241
437,Coralville,IA,MainStay Suites,2491 Holiday Rd,52241
438,Corbin,KY,Fairfield Inn Corbin,25 Highway 770,40701
439,Cornersville,TN,Econo Lodge,3731 Pulaski Hwy,37047
440,Corning,AR,Parkview Motel,1617 W Main St,72422
441,Coronado,CA,1906 Lodge At Coronado Beach,1060 Adella Ave,92118
442,Corpus Christi,TX,Americas Best Value Inn-corpus Christi North/airport,910 Corn Product Rd,78409
443,Corrales,NM,The Chocolate Turtle Bed & Breakfast,1098 W Meadowlark Ln,87048
444,Corsicana,TX,La Quinta Inn & Suites Corsicana,2020 Regal Dr,75109
445,Cortez,CO,National 9 Inn-sand Canyon,301 W Main St,81321
446,Cortez,CO,Travelodge Cortez,1120 E Main St,81321
447,Corvallis,OR,Econo Lodge,935 NW Garfield Ave,97330
448,Corvallis,OR,University Inn Corvallis,350 Sw 4th St,97333
449,Corydon,IN,Comfort Inn Corydon,115 Sky Park Dr NE,47112
450,Cosby,TN,The Cub Motel,4350 Cosby Hwy,37722
451,Coshocton,OH,Roscoe Motor Inn,421 S Whitewoman St,43812
452,Costa Mesa,CA,Ramada Costa Mesa/Newport Beach,1680 Superior Ave,92627
453,Cotulla,TX,Cotulla Motel,301 N Main St,78014
454,Crawfordsville,IN,Super 8 Crawfordsville,1020 Corey Blvd,47933
455,Creedmoor,NC,Econo Lodge,2574 W Lyon Station Rd,27522
456,Crested Butte,CO,The Inn At Crested Butte,510 Whiterock Ave,81224
457,Crestview,FL,Baymont Inn & Suites Crestview,4040 S Ferdon Blvd,32536
458,Crestview,FL,Econo Lodge,3101 S Ferdon Blvd,32536
459,Culver,IN,Culver Cove Resort,319 E Jefferson St,46511-1507
460,Culver City,CA,Westchester Hotel,5630 Sawtelle Blvd,90230
461,Dalhart,TX,Western Skies Motor Inn,623 Denver Ave,79022
462,Dallas,OR,Best Western Dallas Inn & Suites,250 Orchard Dr,97338
463,Dallas,TX,Hampton Inn & Suites Dallas/Cockrell Hill I-30,1718 N Cockrell Hill Rd,75211-1313
464,Danbury,CT,Hat City Tavern,18 Old Ridgebury Rd,6810
465,Danbury,CT,Quality Inn & Suites,78 Federal Rd,6810
466,Danville,PA,Best Western Danville Inn,79 Old Valley School Rd,17821
467,Danville,IL,Best Western Regency Inn,360 Eastgate Dr,61834
468,Danville,IL,Best Western Riverside Inn,57 S Gilbert St,61832
469,Danville,KY,Comfort Suites,864 Ben Ali Dr,40422
470,Danville,VA,Innkeeper Danville West,3020 Riverside Dr,24541
471,Danville,PA,Pine Barn Inn,1 Pine Barn Pl,17821
472,Danville,IL,Sleep Inn And Suites Danville,361 Lynch Dr,61834
473,Davenport,IA,Days Inn,3202 E Kimberly Rd,52807
474,Davenport,FL,Hampton Inn Orlando-Maingate South,44117 Highway 27,33897
475,Davis,OK,Turner Falls Inn,5144 Highway 77 S,73030
476,Dayton,TN,Best Western Dayton,7835 Rhea County Hwy,37321
477,Dayton,OH,Drury Inn Suites Dayton North,6616 Miller Ln,45414
478,Dayton,OH,Hawthorn Suites By Wyndham Dayton North,7070 Poe Ave,45414
479,Dayton,OH,Red Roof Inn Dayton North Airport,7370 Miller Ln,45414
480,Daytona Beach,FL,Cozy Villa Motel,502 Ridgewood Ave,32117
481,Daytona Beach,FL,Daytona Shores Inn And Suites,3221 S Atlantic Ave,32118
482,Daytona Beach,FL,Famous Shores Motel,3738 S Atlantic Ave,32118
483,Daytona Beach,FL,Grand Prix Motel,2015 S Atlantic Ave,32118
484,DeKalb,IL,Red Roof Inn & Suites Dekalb,1212 W Lincoln Hwy,60115
485,DeLand,FL,Hampton Inn Suites Deland,20 Summit Oak Pl,32720
486,DeLand,FL,Riviera Resort & Marina,2760 Botts Landing Rd,32720
487,DeRidder,LA,Best Western Plus Deridder Inn & Suites,1055 N Pine St,70634
488,Decatur,IN,Quality Inn,1201 S 13th St,46733
489,Deer Park,TX,Hampton Inn Houston Deer Park Ship Area,1450 Center St,77536
490,Deerfield,IL,Courtyard Chicago Deerfield,800 Lake Cook Rd,60015
491,Deerfield,IL,Residence Inn Chicago Deerfield,530 Lake Cook Rd,60015
492,Defiance,OH,Holiday Inn Express Hotel & Suites Defiance,1148 Hotel Dr,43512
493,Delavan,WI,Super 8 Delavan Near Lake Geneva,518 Borg Rd,53115
494,Deming,NM,Holiday Inn Express Suites Deming Mimbres Valley,3801 E Cedar St,88030
495,Denton,TX,Best Western Plus Denton Inn & Suites,2910 W University Dr,76201
496,Denton,TX,Best Western Premier Crown Chase Inn & Suites,2450 Brinker Rd,76208
497,Denver,CO,Aloft Denver Downtown,800 15th St,80202
498,Denver,CO,Crossland Economy Studios Denver - Thornton,8750 Grant St,80229
499,Denver,CO,Hampton Inn & Suites Denver Ap Gateway Park,4310 Airport Way,80239
500,Denver,CO,Hampton Inn & Suites Denver Tech Center,5001 S Ulster St,80237
501,Denver,CO,Primrose Motel,5450 Federal Blvd,80221
502,Denver,CO,Red Lion Inn Suites Denver Airport,7010 Tower Rd,80249
503,Des Moines,IA,Quality Inn,4950 NE 14th St,50313
504,Des Plaines,IL,Best Western at OHare,10300 W Higgins Rd,60018
505,Des Plaines,IL,Hampton Inn & Suites Rosemont Chicago O'hare,9480 W Higgins Rd,60018
506,Desert Hot Springs,CA,Aqua Soleil Hotel And Mineral Water Spa,14500 Palm Dr,92240
507,Destin,FL,Extended Stay America Destin - US 98 - Emerald Coast Pkwy.,4615 Opa Locka Ln,32541
508,Detroit,MI,Aloft Detroit at The David Whitney,1 Park Ave,48226
509,Detroit,MI,Sound Board,2901 Grand River Ave,48201
510,Dickinson,ND,Hampton Inn & Suites Dickinson,110 14th St W,58601
511,Dickinson,ND,My Place Hotel-dickinson Nd,2431 3rd Ave W,58601
512,Dickson,TN,Econo Lodge Inn and Suites,1025 E Christi Dr,37055
513,Dillon,MT,Best Western Paradise Inn,650 N Montana St,59725
514,Dodge City,KS,Comfort Suites-dodge City,2700 W Wyatt Earp Blvd,67801
515,Dodge City,KS,Hampton Inn & Suites Dodge City,4002 W Comanche St,67801
516,Doswell,VA,Best Western Kings Quarters,16102 Theme Park Way,23047
517,Douglas,WY,Sleep Inn Suites,508 Cortez Dr,82633
518,Dover,DE,Dover Inn,428 N Dupont Hwy,19901
519,Dover,DE,Super 8-dover,348 N Dupont Hwy,19901
520,Dover Plains,NY,Foothills Motel,3234 Route 22,12522
521,Downsville,NY,Downsville Motel,6945 River Road corner Routes 30 & 206,13755
522,DuPont,WA,Hampton Inn & Suites Dupont,800 Station Dr,98327
523,Dublin,OH,Cloverleaf Residence Suites,4130 Tuller Rd,43017
524,Dublin,OH,Quality Inn Suites,3950 Tuller Rd,43017
525,Dublin,VA,Sleep Inn Suites,5094 State Park Rd,24084
526,Dubois,WY,Super 8 Dubois,1412 Warm Springs Dr,82513
527,Duluth,GA,Extended Stay America Atlanta - Duluth,3430 Venture Pkwy,30096
528,Duncan,SC,Hampton Inn Suites Greenville/Spartanburg I-85,108 Spartangreen Blvd,29334
529,Duncansville,PA,Comfort Inn Duncansville - Altoona,130 Patchway Rd,16635
530,Dunedin,FL,Best Western Plus Yacht Harbor Inn,150 Marina Plz,34698
531,Dunkirk,NY,Best Western Dunkirk Fredonia Inn,3912 Vineyard Dr,14048
532,Dunn,NC,Comfort Inn,131 Bud Hawkins Rd,28334
533,Durham,NC,Aloft Durham Downtown,345 Blackwell St,27701
534,Durham,NC,Homewood Suites By Hilton Raleigh-durham Ap/research Triangle,4603 Central Park Dr,27703
535,Durham,NC,Millennium Hotel Durham,2800 Campus Walk Ave,27705
536,Durham,NC,Quality Inn Suites Medical Park,3710 Hillsborough Rd,27705
537,Durham,NC,Red Roof Inn Durham-duke University Medical Center,1915 N Pointe Dr,27705
538,East Dover,VT,Cooper Hill Inn,117 Cooper Hill Rd,5341
539,East Peoria,IL,Best Western Plus Peoria,300 Eastlight Ct,61611
540,East Sandwich,MA,Sandy Neck Motel,669 Route 6a,02537-1472
541,East Springfield,NY,Otsego Motel,5762 Us Highway 20,13333
542,East Syracuse,NY,Americas Best Value Inn-east Syracuse,6608 Old Collamer Rd,13057
543,East Syracuse,NY,Extended Stay America Syracuse - Dewitt,6630 Old Collamer Rd,13057
544,East Tawas,MI,Tawas Bay Beach Resort,300 E Bay St,48730
545,Easton,MD,Best Western Plus Easton Inn Suites,8708 Alicia Dr,21601
546,Easton,MD,Hampton Inn Easton,8058 Ocean Gtwy,21601
547,Eastsound,WA,Orcas Suites At Rosario,1600 Rosario Rd,98245
548,Eau Claire,WI,Best Western Plus Eau Claire Conference Center,3340 Mondovi Rd,54701
549,Edgartown,MA,Harborside Inn,3 S Water St,2539
550,Edgewater,FL,Best Western-edgewater Inn,1730 S Ridgewood Ave,32132
551,Edison,NJ,Hilton Garden Inn Edison/Raritan Center,50 Raritan Center Pkwy,8837
552,Edison,NJ,Quality Inn,21 Cortlandt St,8837
553,Edmond,OK,Home2 Suites by Hilton Edmond,321 Meline Dr,73034
554,El Cajon,CA,Best Western Continental Inn,650 N Mollison Ave,92021-5618
555,El Centro,CA,Super 8-el Centro,1575 Ocotillo Dr,92243
556,El Paso,TX,Best Western Sunland Park Inn,1045 Sunland Park Dr,79922
557,El Paso,TX,Comfort Suites,949 Sunland Park Dr,79922
558,El Paso,TX,Quality Inn Suites Airport,6099 Montana Ave,79925
559,El Paso,TX,Staybridge Suites El Paso Airport Area,6680 Gateway Blvd E,79915
560,El Segundo,CA,Travelodge-lax South,1804 E Sycamore Ave,90245
561,Elgin,IL,Comfort Suites-elgin,2480 Bushwood Dr,60124
562,Elizabeth,NJ,Hampton Inn Newark-Airport,1128 Spring St,7201
563,Elk City,OK,Motel 6 Jaiden & Jiya LLC,2604 E Highway 66,73644
564,Elk Grove Village,IL,Days Inn Elk Grove Village/chicago/ohare Airport West,1920 E Higgins Rd,60007
565,Elk Grove Village,IL,Wyndham Garden Elk Grove Village/o'hare,2550 Landmeier Rd,60007
566,Elkhart,IN,Fairway Inn,115 Northpointe Blvd,46514
567,Elkhorn,WI,Hampton Inn-elkhorn,40 W Hidden Trl,53121
568,Elkins,WV,Hampton Inn Elkins,480 Plantation Dr,26241
569,Elko,NV,American Inn,500 W Oak St,89801
570,Elko,NV,Thunderbird Motel,345 Idaho St,89801
571,Elkridge,MD,Comfort Suites Columbia Gateway,7146 Old Waterloo Rd,21075
572,Elkton,MD,Motel 6,223 Belle Hill Rd,21921
573,Ellendale,ND,Prairie Winds Motel,70 5th St N,58436
574,Ellis,KS,Days Inn-ellis,205 Washington St,67637
575,Elsah,IL,The Green Tree Inn,15 Mill St,62028
576,Emerald Isle,NC,Bogue Inlet Motel,120 Bogue Inlet Dr,28594
577,Emmetsburg,IA,Americas Best Value Inn Suburban Motel,3635 450th Ave,50536
578,Enterprise,OR,The Wilderness Inn,301 W North St,97828
579,Erie,PA,Avalon Hotel & Conference Center,16 W 10th St,16501
580,Erie,PA,Hampton Inn Erie-South,8050 Old Oliver Rd,16509
581,Erie,PA,"Home2 Suites by Hilton Erie, PA",8035 Oliver Rd,16509
582,Erie,PA,Quality Inn Suites Conference Center,8040 Perry Hwy,16509
583,Erie,PA,Wingate By Wyndham Erie,8060 Old Oliver Rd,16509
584,Erlanger,KY,Residence Inn Cincinnati Airport,2811 Circleport Dr,41018-1082
585,Escalante,UT,Circle D Motel,475 W Main St,84726-7700
586,Escanaba,MI,Econo Lodge,921 N Lincoln Rd,49829
587,Estes Park,CO,Deer Crest Resort,1200 Fall River Rd,80517
588,Estes Park,CO,Timber Creek Chalets,2115 Fall River Rd,80517
589,Eugene,OR,Inn At The 5th,205 E 6th Ave,97401
590,Eureka,CA,Americas Best Value Inn & Suites-eureka,129 4th St,95501
591,Eureka,CA,Holiday Inn Express & Suites Eureka,815 W Wabash Ave,95501
592,Eureka Springs,AR,Econo Lodge,2015 E Van Buren,72632
593,Eureka Springs,AR,The Joy Motel,216 W Van Buren,72632
594,Evans,CO,Americas Best Value Inn - Greeley/Evans,800 31st St,80620
595,Evansville,WY,Comfort Inn Evansville-Casper,269 Miracle Rd,82636
596,Evansville,IN,Le Merigot At Tropicana,615 NW Riverside Dr,47708
597,Evansville,IN,Quality Inn East,5006 E Morgan Ave,47715
598,Everett,WA,Hampton Inn-seattle/everett,2931 W Marine View Dr,98201
599,Exmore,VA,"Holiday Inn Express and Suites Exmore, Eastern Shore",3446 Lankford Hwy,23350
600,Fairbanks,AK,Golden North Motel,4888 Old Airport Rd,99709
601,Fairfax,VA,Extended Stay America Washington D.C. - Fairfax,3997 Fair Ridge Dr,22033
602,Fairfax,VA,Hampton Inn-fairfax City,10860 Fairfax Blvd,22030
603,Fairfield,CA,Best Western Cordelia Inn,4373 Central Pl,94534
604,Fairhaven,MA,Hampton Inn New Bedford/Fairhaven,1 Hampton Way,2719
605,Fairview Heights,IL,"Super 8 Fairview Heights, St. Louis",45 Ludwig Dr,62208
606,Falmouth,MA,The Captain's Manor Inn,27 W Main St,2540
607,Fargo,ND,The Fargo Inn Suites,1025 38th St S,58103
608,Faribault,MN,Days Inn Faribault,1920 Cardinal Ln,55021
609,Farmington,NM,Holiday Inn Express and Suites,2110 Bloomfield Blvd,87401
610,Fayetteville,AR,Days Inn Fayetteville,523 S Shiloh Dr,72704
611,Fayetteville,AR,Hilton Garden Inn Fayetteville,1325 N Palak Dr,72704
612,Fayetteville,NC,Sleep Inn,1915 Cedar Creek Rd,28312
613,Federal Way,WA,Courtyard Seattle Federal Way,31910 Gateway Center Blvd S,98003
614,Federal Way,WA,Hampton Inn & Suites Seattle/federal Way,31720 Gateway Center Blvd S,98003
615,Fenton,MO,Drury Inn & Suites St Louis Fenton,1088 S Highway Dr,63026
616,Findlay,OH,Econo Lodge,316 Emma St,45840
617,Fishersville,VA,Hampton Inn Waynesboro/Stuarts Draft,15 Four Square Ln,22939
618,Flagstaff,AZ,Arizona Mountain Inn & Cabins,4200 Lake Mary Rd,86005
619,Flagstaff,AZ,Comfort Inn Lucky Lane,2480 E Lucky Ln,86004
620,Flagstaff,AZ,Ramada Flagstaff East,2350 E Lucky Ln,86004
621,Flagstaff,AZ,Rodeway Inn Suites,2285 E Butler Ave,86004
622,Flagstaff,AZ,Sonesta ES Suites Flagstaff,1400 N Country Club Dr,86004
623,Flagstaff,AZ,Western Hills Motel,1580 E Route 66,86001
624,Flint,MI,Red Roof Inn Flint-bishop Airport,G3219 Miller Rd,48507
625,Florence,SC,Best Western Inn,1808 W Lucas St,29501
626,Florence,KY,Best Western Inn Florence,7821 Commerce Dr,41042
627,Florence,SC,Holiday Inn Express & Suites Florence I-95 & I-20 Civic Ctr,3440 W Radio Dr,29501
628,Florence,KY,Home2 Suites by Hilton Florence Cincinnati Airport South,7570 Woodspoint Dr,41042
629,Florence,OR,Ocean Breeze Motel,85165 Highway 101,97439
630,Folly Beach,SC,Holliday inn Folly Beach,116 W. Ashley Ave,29439
631,Fond du Lac,WI,Holiday Inn Express & Suites Fond Du Lac,55 Holiday Ln,54937
632,Fontana,CA,Comfort Inn,13500 Baseline Ave,92336
633,Forest Grove,OR,Best Western University Inn & Suites,3933 Pacific Ave,97116
634,Forney,TX,Super 8 Forney,103 W Us Highway 80,75126
635,Forsyth,IL,Residence Inn Decatur Forsyth,230 Lucile Ave,62535
636,Fort Collins,CO,The Armstrong Hotel,259 S College Ave,80524
637,Fort Covington,NY,Great View Motel,2233 State Route 37,12937
638,Fort Davis,TX,Indian Lodge,Hwy 118,79734
639,Fort Lauderdale,FL,Best Western Fort Lauderdale Airport/Cruise Port,1221 W State Road 84,33315
640,Fort Lauderdale,FL,Candlewood Suites Ft. Lauderdale Airport/Cruise,1120 W State Road 84,33315
641,Fort Morgan,CO,Comfort Inn,1417 Barlow Rd,80701
642,Fort Myers,FL,Hampton Inn Suites Fort Myers-Colonial Blvd.,4350 Executive Cir,33916
643,Fort Myers,FL,Suburban Extended Stay Hotel,10150 Metro Pkwy,33966
644,Fort Walton Beach,FL,Holiday Inn Resort Fort Walton Beach,1299 Miracle Strip Pkwy SE,32548
645,Fort Wayne,IN,Best Western Plus Fort Wayne Inn Suites North,5926 Cross Creek Blvd,46818
646,Fort Wayne,IN,Comfort Suites,5775 Coventry Ln,46804
647,Fort Wayne,IN,Days Inn Fort Wayne,1161 W Washington Center Rd,46825
648,Fort Worth,TX,Extended Stay America Fort Worth - Southwest,4701 Citylake Blvd W,76132
649,Fort Worth,TX,Holiday Inn Express Suites Fort Worth Downtown,1111 W Lancaster Ave,76102
650,Fort Worth,TX,Residence Inn Fort Worth Cultural District,2500 Museum Way,76107
651,Fostoria,OH,Best Western Fostoria Inn Suites,1690 N Countyline St,44830
652,Franconia,NH,Cannon Mountain View Motel,729 Main St,03580-4807
653,Frankenmuth,MI,Holiday Inn Express & Suites Frankenmuth,926 S Main St,48734
654,Franklin,TN,Drury Plaza Hotel Nashville Franklin,1874 W Mcewen Dr,37067
655,Franklin,WV,Thompson's Motel Inc,Junction Of 33 And US 220,26807
656,Fredericksburg,TX,Hangar Hotel,155 Airport Rd,78624
657,Freehold,NJ,Radisson Hotel Freehold,50 Gibson Pl,07728-2514
658,Freeport,IL,Super 8 Freeport,1551 S Sleezer Home Rd,61032
659,Freeport,IL,Town House Motel,1156 W Galena Ave,61032
660,Freer,TX,Budget Inn Suites,512 E Riley St,78357
661,Fremont,OH,Hampton Inn & Suites Fremont,540 E County Road 89,43420
662,Fresno,CA,Holiday Inn Express & Suites Fresno (River Park) Hwy 41,7115 N Howard St,93720
663,Fresno,CA,Red Roof Inn Fresno - Yosemite Gateway,4141 N Blackstone Ave,93726
664,Friday Harbor,WA,Friday Harbor Suites,680 Spring St,98250
665,Frisco,CO,Snowshoe Motel,521 W Main St,80443
666,Frisco,TX,Wingate by Wyndham Frisco,14700 State Highway 121,75035
667,Fruitland,MD,Hampton Inn & Suites Salisbury Fruitland,304 Prosperity Ln,21826
668,Fullerton,ND,Carroll House,19 N Monroe St,58441
669,Fullerton,CA,Grand Inn,1000 S Euclid St,92832
670,Gaffney,SC,Sleep Inn,834 Windslow Ave,29341
671,Gainesville,FL,Courtyard Gainesville,3700 SW 42nd St,32608
672,Gainesville,FL,Home2 Suites By Hilton Gainesville,2115 Sw 13th St,32608
673,Gainesville,FL,Rodeway Inn,3459 SW Williston Rd,32608
