city,city_ascii,state_id,state_name,id
Sand Springs,Sand Springs,OK,Oklahoma,1840021671
Vernal,Vernal,UT,Utah,1840021391
Laurinburg,Laurinburg,NC,North Carolina,1840014631
Painesville,Painesville,OH,Ohio,1840000542
Sherwood,Sherwood,OR,Oregon,1840021205
Lake Zurich,Lake Zurich,IL,Illinois,1840011160
West Hempstead,West Hempstead,NY,New York,1840005282
Rosedale,Rosedale,MD,Maryland,1840005690
Ottawa,Ottawa,IL,Illinois,1840009272
Meadowbrook,Meadowbrook,VA,Virginia,1840024786
Casa de Oro-Mount Helix,Casa de Oro-Mount Helix,CA,California,1840073904
Lake Shore,Lake Shore,MD,Maryland,1840005920
Parma Heights,Parma Heights,OH,Ohio,1840003407
Old Jamestown,Old Jamestown,MO,Missouri,1840039632
Norwood,Norwood,OH,Ohio,1840001610
Monroe,Monroe,WA,Washington,1840019791
Selma,Selma,AL,Alabama,1840008329
Makakilo,Makakilo,HI,Hawaii,1840137080
Tahlequah,Tahlequah,OK,Oklahoma,1840021700
Brockport,Brockport,NY,New York,1840004287
Rockport,Rockport,TX,Texas,1840020999
Mesquite,Mesquite,NV,Nevada,1840020362
Franconia,Franconia,VA,Virginia,1840006027
Front Royal,Front Royal,VA,Virginia,1840006045
West Mifflin,West Mifflin,PA,Pennsylvania,1840001273
Albany,Albany,CA,California,1840028140
La Crescenta-Montrose,La Crescenta-Montrose,CA,California,1840074182
Somerton,Somerton,AZ,Arizona,1840021997
Blythe,Blythe,CA,California,1840019299
Horizon City,Horizon City,TX,Texas,1840020805
Montgomery,Montgomery,IL,Illinois,1840011350
Stillwater,Stillwater,MN,Minnesota,1840008914
Eloy,Eloy,AZ,Arizona,1840020628
Brigham City,Brigham City,UT,Utah,1840018702
Murrysville,Murrysville,PA,Pennsylvania,1840001148
Brainerd,Brainerd,MN,Minnesota,1840006644
Rio Rico,Rio Rico,AZ,Arizona,1840027004
Central Falls,Central Falls,RI,Rhode Island,1840003286
Haslett,Haslett,MI,Michigan,1840004500
Tullahoma,Tullahoma,TN,Tennessee,1840015410
Baldwin,Baldwin,PA,Pennsylvania,1840001201
Anna,Anna,TX,Texas,1840019397
Danville,Danville,KY,Kentucky,1840014354
Langley Park,Langley Park,MD,Maryland,1840005959
South Burlington,South Burlington,VT,Vermont,1840002311
North Liberty,North Liberty,IA,Iowa,1840008179
Lake Butler,Lake Butler,FL,Florida,1840143771
Schofield Barracks,Schofield Barracks,HI,Hawaii,1840075052
Vincennes,Vincennes,IN,Indiana,1840010730
Sienna Plantation,Sienna Plantation,TX,Texas,1840019642
Holtsville,Holtsville,NY,New York,1840005079
Abbeville,Abbeville,LA,Louisiana,1840014005
Bourbonnais,Bourbonnais,IL,Illinois,1840011692
Syosset,Syosset,NY,New York,1840005278
Matteson,Matteson,IL,Illinois,1840011293
Lynbrook,Lynbrook,NY,New York,1840005304
Lake Forest,Lake Forest,IL,Illinois,1840008087
Angleton,Angleton,TX,Texas,1840019672
Castaic,Castaic,CA,California,1840022826
Canby,Canby,OR,Oregon,1840018569
Wendell,Wendell,NC,North Carolina,1840016200
Frankfort,Frankfort,IL,Illinois,1840011486
Laconia,Laconia,NH,New Hampshire,1840002683
Silverthorne,Silverthorne,CO,Colorado,1840022436
Altamont,Altamont,OR,Oregon,1840017440
Sheridan,Sheridan,WY,Wyoming,1840021243
Hermosa Beach,Hermosa Beach,CA,California,1840020487
Durant,Durant,OK,Oklahoma,1840019280
Sylvania,Sylvania,OH,Ohio,1840009255
Corning,Corning,NY,New York,1840000443
Arbutus,Arbutus,MD,Maryland,1840005676
White Oak,White Oak,OH,Ohio,1840034164
Morristown,Morristown,NJ,New Jersey,1840003577
Pinole,Pinole,CA,California,1840020281
Erlanger,Erlanger,KY,Kentucky,1840013168
Altoona,Altoona,IA,Iowa,1840007065
Bethany,Bethany,OK,Oklahoma,1840019153
Sherrelwood,Sherrelwood,CO,Colorado,1840028581
Mineola,Mineola,NY,New York,1840005310
Carlisle,Carlisle,PA,Pennsylvania,1840001386
Stevenson Ranch,Stevenson Ranch,CA,California,1840076281
Highland,Highland,UT,Utah,1840020167
Liberal,Liberal,KS,Kansas,1840001704
Cameron Park,Cameron Park,CA,California,1840028322
Pinecrest,Pinecrest,FL,Florida,1840018336
Evergreen Park,Evergreen Park,IL,Illinois,1840011273
Tiffin,Tiffin,OH,Ohio,1840000821
Mount Airy,Mount Airy,NC,North Carolina,1840014430
Broadview Heights,Broadview Heights,OH,Ohio,1840000591
Westbrook,Westbrook,ME,Maine,1840000329
Red Bluff,Red Bluff,CA,California,1840020176
Arcadia,Arcadia,FL,Florida,1840014187
White Oak,White Oak,MD,Maryland,1840005847
Fox Crossing,Fox Crossing,WI,Wisconsin,1840038105
McKeesport,McKeesport,PA,Pennsylvania,1840001243
Bellaire,Bellaire,TX,Texas,1840019617
Troy,Troy,AL,Alabama,1840005558
Onalaska,Onalaska,WI,Wisconsin,1840002579
Lexington,Lexington,NC,North Carolina,1840015360
Springboro,Springboro,OH,Ohio,1840009573
Whitehall,Whitehall,OH,Ohio,1840003764
Sartell,Sartell,MN,Minnesota,1840008886
Badger,Badger,AK,Alaska,1840023690
Five Corners,Five Corners,WA,Washington,1840037869
McAlester,McAlester,OK,Oklahoma,1840020457
La Follette,La Follette,TN,Tennessee,1840036150
Terrell,Terrell,TX,Texas,1840022065
Natchitoches,Natchitoches,LA,Louisiana,1840014925
Twinsburg,Twinsburg,OH,Ohio,1840000805
Central Point,Central Point,OR,Oregon,1840018672
Seminole,Seminole,FL,Florida,1840015978
Coldwater,Coldwater,MI,Michigan,1840003250
St. John,St. John,IN,Indiana,1840010221
Point Pleasant,Point Pleasant,NJ,New Jersey,1840001485
Grandview,Grandview,WA,Washington,1840019871
Marshfield,Marshfield,WI,Wisconsin,1840002336
Hawthorne,Hawthorne,NJ,New Jersey,1840003513
Cimarron Hills,Cimarron Hills,CO,Colorado,1840028574
Alsip,Alsip,IL,Illinois,1840010147
Avon,Avon,IN,Indiana,1840009535
Homewood,Homewood,IL,Illinois,1840011264
Port Isabel,Port Isabel,TX,Texas,1840021040
Bellwood,Bellwood,IL,Illinois,1840011248
Marinette,Marinette,WI,Wisconsin,1840003930
Bay City,Bay City,TX,Texas,1840019682
North Valley Stream,North Valley Stream,NY,New York,1840005244
Ansonia,Ansonia,CT,Connecticut,1840004846
Deerfield,Deerfield,IL,Illinois,1840011167
Westminster,Westminster,MD,Maryland,1840005701
Creve Coeur,Creve Coeur,MO,Missouri,1840007443
Seabrook,Seabrook,MD,Maryland,1840024547
Berea,Berea,OH,Ohio,1840000588
Cocoa,Cocoa,FL,Florida,1840015092
Moultrie,Moultrie,GA,Georgia,1840014977
Avenel,Avenel,NJ,New Jersey,1840005410
Forest Park,Forest Park,OH,Ohio,1840003818
Sudley,Sudley,VA,Virginia,1840006104
Anacortes,Anacortes,WA,Washington,1840018366
Winthrop,Winthrop,MA,Massachusetts,1840132450
Rancho Mirage,Rancho Mirage,CA,California,1840020558
Gibsonton,Gibsonton,FL,Florida,1840014148
Lynden,Lynden,WA,Washington,1840019752
North Massapequa,North Massapequa,NY,New York,1840005241
Gautier,Gautier,MS,Mississippi,1840013937
Mayfield Heights,Mayfield Heights,OH,Ohio,1840000613
Breaux Bridge,Breaux Bridge,LA,Louisiana,1840013960
Hopkins,Hopkins,MN,Minnesota,1840006749
Defiance,Defiance,OH,Ohio,1840007133
Iron Mountain,Iron Mountain,MI,Michigan,1840001991
Berea,Berea,KY,Kentucky,1840013225
Altus,Altus,OK,Oklahoma,1840019202
Bryn Mawr-Skyway,Bryn Mawr-Skyway,WA,Washington,1840037012
Uvalde,Uvalde,TX,Texas,1840022231
Brushy Creek,Brushy Creek,TX,Texas,1840135494
Brook Park,Brook Park,OH,Ohio,1840000594
North Amityville,North Amityville,NY,New York,1840005053
Wallingford Center,Wallingford Center,CT,Connecticut,1840073312
Sunnyside,Sunnyside,WA,Washington,1840021150
World Golf Village,World Golf Village,FL,Florida,1840039162
Sycamore,Sycamore,IL,Illinois,1840009187
Franklin Farm,Franklin Farm,VA,Virginia,1840041752
Chowchilla,Chowchilla,CA,California,1840018919
Brookfield,Brookfield,IL,Illinois,1840010142
Ronkonkoma,Ronkonkoma,NY,New York,1840005071
Rutherford,Rutherford,NJ,New Jersey,1840000902
Merrifield,Merrifield,VA,Virginia,1840006019
Newburyport,Newburyport,MA,Massachusetts,1840000413
Idylwood,Idylwood,VA,Virginia,1840006032
Kilgore,Kilgore,TX,Texas,1840020747
Radford,Radford,VA,Virginia,1840003864
Palestine,Palestine,TX,Texas,1840020798
Crawfordsville,Crawfordsville,IN,Indiana,1840007261
Springfield,Springfield,TN,Tennessee,1840015273
Boerne,Boerne,TX,Texas,1840019623
Hyattsville,Hyattsville,MD,Maryland,1840005975
Lake Placid,Lake Placid,FL,Florida,1840017248
St. Michael,St. Michael,MN,Minnesota,1840008901
Maumelle,Maumelle,AR,Arkansas,1840015510
Niles,Niles,OH,Ohio,1840008241
Iselin,Iselin,NJ,New Jersey,1840005418
Menomonie,Menomonie,WI,Wisconsin,1840037988
Trenton,Trenton,MI,Michigan,1840003966
Rutland,Rutland,VT,Vermont,1840002632
Imperial,Imperial,CA,California,1840019381
Orange,Orange,TX,Texas,1840020910
Otsego,Otsego,MN,Minnesota,1840008899
Madison,Madison,IN,Indiana,1840009728
St. Matthews,St. Matthews,KY,Kentucky,1840015194
Alton,Alton,TX,Texas,1840019733
Cudahy,Cudahy,WI,Wisconsin,1840003045
Round Lake,Round Lake,IL,Illinois,1840011170
Oxon Hill,Oxon Hill,MD,Maryland,1840026688
Manchester,Manchester,MO,Missouri,1840009739
Beeville,Beeville,TX,Texas,1840019698
Cary,Cary,IL,Illinois,1840010109
North Wilkesboro,North Wilkesboro,NC,North Carolina,1840016094
North Aurora,North Aurora,IL,Illinois,1840011351
Lithia Springs,Lithia Springs,GA,Georgia,1840013740
Bon Air,Bon Air,VA,Virginia,1840006409
Bensenville,Bensenville,IL,Illinois,1840011398
Eastlake,Eastlake,OH,Ohio,1840000533
Beaver Dam,Beaver Dam,WI,Wisconsin,1840002738
Safety Harbor,Safety Harbor,FL,Florida,1840015975
Mattoon,Mattoon,IL,Illinois,1840008449
Macomb,Macomb,IL,Illinois,1840009411
North Druid Hills,North Druid Hills,GA,Georgia,1840029449
West Columbia,West Columbia,SC,South Carolina,1840015605
Fayetteville,Fayetteville,GA,Georgia,1840013755
Sunland Park,Sunland Park,NM,New Mexico,1840033664
Estelle,Estelle,LA,Louisiana,1840013111
Mountain House,Mountain House,CA,California,1840026768
San Carlos Park,San Carlos Park,FL,Florida,1840014218
Zachary,Zachary,LA,Louisiana,1840015908
Kingsland,Kingsland,GA,Georgia,1840014991
Marco Island,Marco Island,FL,Florida,1840036141
Huntington,Huntington,IN,Indiana,1840007169
Ingleside,Ingleside,TX,Texas,1840019709
Humacao,Humacao,PR,Puerto Rico,1630035683
Wantagh,Wantagh,NY,New York,1840005281
Lenoir,Lenoir,NC,North Carolina,1840014493
Concord,Concord,MO,Missouri,1840006126
Easton,Easton,MD,Maryland,1840006089
Burke Centre,Burke Centre,VA,Virginia,1840041683
Perry,Perry,GA,Georgia,1840014885
Hannibal,Hannibal,MO,Missouri,1840007306
Menasha,Menasha,WI,Wisconsin,1840002243
Oak Grove,Oak Grove,OR,Oregon,1840018568
Scarsdale,Scarsdale,NY,New York,1840004943
Brenham,Brenham,TX,Texas,1840019604
Ocean Springs,Ocean Springs,MS,Mississippi,1840015017
Dallas,Dallas,OR,Oregon,1840018590
Woodcrest,Woodcrest,CA,California,1840019296
White Settlement,White Settlement,TX,Texas,1840022051
Five Forks,Five Forks,SC,South Carolina,1840013491
Knightdale,Knightdale,NC,North Carolina,1840016194
Shenandoah,Shenandoah,PA,Pennsylvania,1840002779
Ada,Ada,OK,Oklahoma,1840019191
Crossville,Crossville,TN,Tennessee,1840014489
Beltsville,Beltsville,MD,Maryland,1840005945
Colonia,Colonia,NJ,New Jersey,1840005411
Moraga,Moraga,CA,California,1840022538
Midway,Midway,FL,Florida,1840143881
Steubenville,Steubenville,OH,Ohio,1840001341
Tavares,Tavares,FL,Florida,1840015953
Belgrade,Belgrade,MT,Montana,1840018508
Takoma Park,Takoma Park,MD,Maryland,1840005850
Dover,Dover,NJ,New Jersey,1840003581
Lackawanna,Lackawanna,NY,New York,1840000387
Melville,Melville,NY,New York,1840005044
Wailuku,Wailuku,HI,Hawaii,1840023239
Buckhall,Buckhall,VA,Virginia,1840026707
El Dorado,El Dorado,AR,Arkansas,1840013773
Valle Vista,Valle Vista,CA,California,1840019292
Cedar Mill,Cedar Mill,OR,Oregon,1840034678
Albert Lea,Albert Lea,MN,Minnesota,1840006824
Madison,Madison,NJ,New Jersey,1840003574
Maitland,Maitland,FL,Florida,1840015964
Gretna,Gretna,LA,Louisiana,1840013996
Greenfield,Greenfield,CA,California,1840020356
Hinsdale,Hinsdale,IL,Illinois,1840011403
Santa Fe Springs,Santa Fe Springs,CA,California,1840021865
Franklin Park,Franklin Park,IL,Illinois,1840011278
Bethpage,Bethpage,NY,New York,1840005233
East Massapequa,East Massapequa,NY,New York,1840034047
Kirksville,Kirksville,MO,Missouri,1840008372
Nipomo,Nipomo,CA,California,1840019122
Centerville,Centerville,UT,Utah,1840018734
Butner,Butner,NC,North Carolina,1840022665
Salem,Salem,OH,Ohio,1840009374
Tillmans Corner,Tillmans Corner,AL,Alabama,1840013896
Upper Grand Lagoon,Upper Grand Lagoon,FL,Florida,1840029090
Anoka,Anoka,MN,Minnesota,1840006717
Pinewood,Pinewood,FL,Florida,1840029066
Laurel,Laurel,VA,Virginia,1840006393
Amesbury,Amesbury,MA,Massachusetts,1840132383
Marion,Marion,IL,Illinois,1840008712
Tallmadge,Tallmadge,OH,Ohio,1840000804
Kingstowne,Kingstowne,VA,Virginia,1840041770
Nanuet,Nanuet,NY,New York,1840004963
Dumont,Dumont,NJ,New Jersey,1840003541
Maryland City,Maryland City,MD,Maryland,1840005922
Shorewood,Shorewood,IL,Illinois,1840011496
Vero Beach,Vero Beach,FL,Florida,1840015985
Clemson,Clemson,SC,South Carolina,1840014626
Country Walk,Country Walk,FL,Florida,1840028979
Spanish Lake,Spanish Lake,MO,Missouri,1840006123
Lake Mary,Lake Mary,FL,Florida,1840015090
Manassas Park,Manassas Park,VA,Virginia,1840003838
Woodmere,Woodmere,NY,New York,1840005284
Lakeport,Lakeport,CA,California,1840020220
Knik-Fairview,Knik-Fairview,AK,Alaska,1840075080
Martinsburg,Martinsburg,WV,West Virginia,1840005742
Tinton Falls,Tinton Falls,NJ,New Jersey,1840001368
South Houston,South Houston,TX,Texas,1840022199
Jenison,Jenison,MI,Michigan,1840004344
Redland,Redland,MD,Maryland,1840005838
Burlington,Burlington,KY,Kentucky,1840013160
Godfrey,Godfrey,IL,Illinois,1840012796
Pendleton,Pendleton,OR,Oregon,1840019917
Taylor,Taylor,TX,Texas,1840022165
Pecan Grove,Pecan Grove,TX,Texas,1840019645
Nederland,Nederland,TX,Texas,1840020917
Colonial Heights,Colonial Heights,VA,Virginia,1840003860
Stafford,Stafford,TX,Texas,1840022216
Willimantic,Willimantic,CT,Connecticut,1840003284
Ocean Acres,Ocean Acres,NJ,New Jersey,1840033483
La Marque,La Marque,TX,Texas,1840020972
Versailles,Versailles,KY,Kentucky,1840015212
Morris,Morris,IL,Illinois,1840008243
Lemont,Lemont,IL,Illinois,1840011258
Gainesville,Gainesville,VA,Virginia,1840006098
Sayre,Sayre,PA,Pennsylvania,1840000517
Portland,Portland,TX,Texas,1840021006
Lindenwold,Lindenwold,NJ,New Jersey,1840000730
Clive,Clive,IA,Iowa,1840007063
Oneonta,Oneonta,NY,New York,1840000405
Shippensburg,Shippensburg,PA,Pennsylvania,1840001395
Pampa,Pampa,TX,Texas,1840022939
McKinleyville,McKinleyville,CA,California,1840017485
Ferndale,Ferndale,MD,Maryland,1840005906
South Ogden,South Ogden,UT,Utah,1840021342
Albemarle,Albemarle,NC,North Carolina,1840013444
Coalinga,Coalinga,CA,California,1840018945
North Canton,North Canton,OH,Ohio,1840008290
La Vista,La Vista,NE,Nebraska,1840008263
Ashwaubenon,Ashwaubenon,WI,Wisconsin,1840002342
Dickson,Dickson,TN,Tennessee,1840014468
North Adams,North Adams,MA,Massachusetts,1840000423
Waxhaw,Waxhaw,NC,North Carolina,1840016458
Massapequa Park,Massapequa Park,NY,New York,1840005307
North Babylon,North Babylon,NY,New York,1840005054
Wahiawa,Wahiawa,HI,Hawaii,1840029550
Bastrop,Bastrop,TX,Texas,1840019603
Ammon,Ammon,ID,Idaho,1840018643
Yelm,Yelm,WA,Washington,1840021146
Lansdale,Lansdale,PA,Pennsylvania,1840003703
Parole,Parole,MD,Maryland,1840005913
Hybla Valley,Hybla Valley,VA,Virginia,1840006031
Glenvar Heights,Glenvar Heights,FL,Florida,1840014238
Palos Hills,Palos Hills,IL,Illinois,1840009182
Brownsville,Brownsville,FL,Florida,1840029024
Camano,Camano,WA,Washington,1840037492
Streator,Streator,IL,Illinois,1840009271
Buffalo,Buffalo,MN,Minnesota,1840006703
Lincoln,Lincoln,IL,Illinois,1840009447
Sylacauga,Sylacauga,AL,Alabama,1840015700
Oconomowoc,Oconomowoc,WI,Wisconsin,1840003027
Fort Hunt,Fort Hunt,VA,Virginia,1840006010
Phoenixville,Phoenixville,PA,Pennsylvania,1840001433
East Cleveland,East Cleveland,OH,Ohio,1840000599
Mountain Home,Mountain Home,ID,Idaho,1840020017
Americus,Americus,GA,Georgia,1840013841
Republic,Republic,MO,Missouri,1840009906
Glassmanor,Glassmanor,MD,Maryland,1840024545
Lemay,Lemay,MO,Missouri,1840006119
Buda,Buda,TX,Texas,1840019605
Roosevelt,Roosevelt,NY,New York,1840005253
Cutlerville,Cutlerville,MI,Michigan,1840004308
Calverton,Calverton,MD,Maryland,1840031445
Gainesville,Gainesville,TX,Texas,1840020573
Southbridge,Southbridge,MA,Massachusetts,1840132611
Myrtle Grove,Myrtle Grove,FL,Florida,1840013917
Lake St. Louis,Lake St. Louis,MO,Missouri,1840008572
Seagoville,Seagoville,TX,Texas,1840022054
Crescent City,Crescent City,CA,California,1840018707
Live Oak,Live Oak,CA,California,1840144061
Picayune,Picayune,MS,Mississippi,1840015002
Rosedale,Rosedale,CA,California,1840019141
North Myrtle Beach,North Myrtle Beach,SC,South Carolina,1840014718
Wayne,Wayne,MI,Michigan,1840001846
Bemidji,Bemidji,MN,Minnesota,1840006600
Goodlettsville,Goodlettsville,TN,Tennessee,1840013345
Ham Lake,Ham Lake,MN,Minnesota,1840006720
Fairburn,Fairburn,GA,Georgia,1840013662
Bristol,Bristol,VA,Virginia,1840003879
Lake Wales,Lake Wales,FL,Florida,1840015107
Clayton,Clayton,MO,Missouri,1840007439
New Port Richey,New Port Richey,FL,Florida,1840015102
Truckee,Truckee,CA,California,1840022462
Lindsay,Lindsay,CA,California,1840020367
North Decatur,North Decatur,GA,Georgia,1840013704
Cohoes,Cohoes,NY,New York,1840000418
McComb,McComb,MS,Mississippi,1840015877
Highland Village,Highland Village,TX,Texas,1840020638
Glenmont,Glenmont,MD,Maryland,1840024490
Bull Run,Bull Run,VA,Virginia,1840006093
Athens,Athens,TN,Tennessee,1840013429
Auburndale,Auburndale,FL,Florida,1840014127
El Segundo,El Segundo,CA,California,1840020481
Mercedes,Mercedes,TX,Texas,1840021025
Bostonia,Bostonia,CA,California,1840018018
Artesia,Artesia,CA,California,1840019224
Norcross,Norcross,GA,Georgia,1840014744
Yauco,Yauco,PR,Puerto Rico,1630035600
Batavia,Batavia,NY,New York,1840000385
Morganton,Morganton,NC,North Carolina,1840014504
Harrisburg,Harrisburg,NC,North Carolina,1840016364
Murraysville,Murraysville,NC,North Carolina,1840013631
Donaldsonville,Donaldsonville,LA,Louisiana,1840015045
Solvang,Solvang,CA,California,1840021831
Los Osos,Los Osos,CA,California,1840017805
Groveton,Groveton,VA,Virginia,1840006029
Washington,Washington,IL,Illinois,1840010377
Live Oak,Live Oak,TX,Texas,1840020960
Lock Haven,Lock Haven,PA,Pennsylvania,1840003450
Vienna,Vienna,VA,Virginia,1840003829
Country Club Hills,Country Club Hills,IL,Illinois,1840007025
Streetsboro,Streetsboro,OH,Ohio,1840000808
Jasper,Jasper,IN,Indiana,1840008646
Eden,Eden,NC,North Carolina,1840013309
Pearl River,Pearl River,NY,New York,1840004966
Douglas,Douglas,AZ,Arizona,1840019496
Crowley,Crowley,TX,Texas,1840019431
Highland Springs,Highland Springs,VA,Virginia,1840006391
Cinco Ranch,Cinco Ranch,TX,Texas,1840037039
Wolf Trap,Wolf Trap,VA,Virginia,1840006042
Chickasha,Chickasha,OK,Oklahoma,1840019169
New Milford,New Milford,NJ,New Jersey,1840000908
Kings Park,Kings Park,NY,New York,1840005085
Groveland,Groveland,FL,Florida,1840014056
Ojus,Ojus,FL,Florida,1840028742
East Riverdale,East Riverdale,MD,Maryland,1840031482
Mount Pleasant,Mount Pleasant,TX,Texas,1840020666
River Falls,River Falls,WI,Wisconsin,1840002289
Four Corners,Four Corners,OR,Oregon,1840034722
Hernando,Hernando,MS,Mississippi,1840014642
Hillcrest Heights,Hillcrest Heights,MD,Maryland,1840005957
Ripon,Ripon,CA,California,1840020264
Monroe,Monroe,GA,Georgia,1840014786
Adelphi,Adelphi,MD,Maryland,1840005944
Rio Linda,Rio Linda,CA,California,1840018843
Bluffdale,Bluffdale,UT,Utah,1840018745
Storrs,Storrs,CT,Connecticut,1840003276
Hazel Park,Hazel Park,MI,Michigan,1840002444
Burley,Burley,ID,Idaho,1840018683
Aurora,Aurora,OH,Ohio,1840000806
Donna,Donna,TX,Texas,1840019734
Stanford,Stanford,CA,California,1840028400
Red Wing,Red Wing,MN,Minnesota,1840008959
Fallon,Fallon,NV,Nevada,1840020191
Fairview Heights,Fairview Heights,IL,Illinois,1840008630
Celina,Celina,TX,Texas,1840019395
